county_fips,event_id,incidentBeginDate,incidentEndDate,incidentType,declaration_numbers,declaration_count,source_record_count,event_key_method,year
01001,incident:2011042505,2011-04-15 00:00:00+00:00,2011-05-31 00:00:00+00:00,Severe Storm,1971; 3319,2,2,official_incident_id,2011
30039,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30041,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,4,official_incident_id,2020
30043,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30045,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30047,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30049,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30051,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30053,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30053,incident:2025121602,2025-12-09 00:00:00+00:00,2025-12-11 00:00:00+00:00,Flood,3630; 4901,2,2,official_incident_id,2025
30055,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 3477; 4508; 4509,4,4,official_incident_id,2020
30057,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30059,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30061,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30063,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30065,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30067,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30069,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30071,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 3477; 4508; 4509,4,6,official_incident_id,2020
30073,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,4,official_incident_id,2020
30075,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30077,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30079,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30081,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30083,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30085,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 3477; 3516; 4508; 4509,5,7,official_incident_id,2020
30085,incident:2025121901,2025-12-17 00:00:00+00:00,2025-12-18 00:00:00+00:00,Straight-Line Winds; Winter Storm,4902; 4914,2,2,official_incident_id,2025
30087,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,4,official_incident_id,2020
30089,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30091,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 3477; 3516; 4508; 4509,5,7,official_incident_id,2020
30091,incident:2025121901,2025-12-17 00:00:00+00:00,2025-12-18 00:00:00+00:00,Straight-Line Winds; Winter Storm,4902; 4914,2,2,official_incident_id,2025
30093,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30095,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30097,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30099,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30101,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30103,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,4,official_incident_id,2020
30105,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 3477; 3516; 4508; 4509,5,7,official_incident_id,2020
30105,incident:2025121901,2025-12-17 00:00:00+00:00,2025-12-18 00:00:00+00:00,Straight-Line Winds; Winter Storm,4902; 4914,2,3,official_incident_id,2025
30107,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30109,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,2,official_incident_id,2020
30111,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3476; 4508,2,4,official_incident_id,2020
31001,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31003,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31005,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31005,incident:2026031701,2026-03-12 00:00:00+00:00,2026-04-02 00:00:00+00:00,Fire,4920; 5623,2,2,official_incident_id,2026
31007,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31009,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31011,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31013,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31015,incident:2011051901,2011-05-24 00:00:00+00:00,2011-08-01 00:00:00+00:00,Flood,3323; 4013,2,2,official_incident_id,2011
31015,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31017,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31019,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31021,incident:2011051901,2011-05-24 00:00:00+00:00,2011-08-01 00:00:00+00:00,Flood,3323; 4013,2,3,official_incident_id,2011
31021,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3480; 3483; 3489; 3493; 4483; 4521,6,10,official_incident_id,2020
31023,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31025,incident:2011051901,2011-05-24 00:00:00+00:00,2011-08-01 00:00:00+00:00,Flood,3323; 4013,2,2,official_incident_id,2011
31025,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31027,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31029,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31031,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31033,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31035,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31037,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31039,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3480; 3483; 3493; 4483; 4521,5,7,official_incident_id,2020
31041,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31043,incident:2011051901,2011-05-24 00:00:00+00:00,2011-08-01 00:00:00+00:00,Flood,3323; 4013,2,2,official_incident_id,2011
31043,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31045,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31047,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31049,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31051,incident:2011051901,2011-05-24 00:00:00+00:00,2011-08-01 00:00:00+00:00,Flood,3323; 4013,2,2,official_incident_id,2011
31051,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 3489; 4521,3,5,official_incident_id,2020
31053,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31055,incident:2011051901,2011-05-24 00:00:00+00:00,2011-08-01 00:00:00+00:00,Flood,3323; 4013,2,2,official_incident_id,2011
31055,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31057,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31059,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31061,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31063,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31065,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31067,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31069,incident:2011051901,2011-05-24 00:00:00+00:00,2011-08-01 00:00:00+00:00,Flood,3323; 4013,2,2,official_incident_id,2011
31069,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31069,incident:2026031701,2026-03-12 00:00:00+00:00,2026-04-02 00:00:00+00:00,Fire,4920; 5623,2,2,official_incident_id,2026
31071,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31073,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31075,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31075,incident:2026031701,2026-03-12 00:00:00+00:00,2026-04-02 00:00:00+00:00,Fire,4920; 5623,2,2,official_incident_id,2026
31077,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31079,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31081,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31083,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31085,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31087,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31089,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31091,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31093,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31095,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31097,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31099,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31101,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31103,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31105,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31107,incident:2011051901,2011-05-24 00:00:00+00:00,2011-08-01 00:00:00+00:00,Flood,3323; 4013,2,2,official_incident_id,2011
31107,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 3523; 4521,3,5,official_incident_id,2020
31109,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31111,incident:2011051901,2011-05-24 00:00:00+00:00,2011-08-01 00:00:00+00:00,Flood,3323; 4013,2,2,official_incident_id,2011
31111,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31111,incident:2026031701,2026-03-12 00:00:00+00:00,2026-04-02 00:00:00+00:00,Fire,4920; 5623,2,2,official_incident_id,2026
31113,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31115,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31117,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31119,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31121,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31123,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31123,incident:2026031701,2026-03-12 00:00:00+00:00,2026-04-02 00:00:00+00:00,Fire,4920; 5623,2,2,official_incident_id,2026
31125,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31127,incident:2011051901,2011-05-24 00:00:00+00:00,2011-08-01 00:00:00+00:00,Flood,3323; 4013,2,2,official_incident_id,2011
31127,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31129,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31131,incident:2011051901,2011-05-24 00:00:00+00:00,2011-08-01 00:00:00+00:00,Flood,3323; 4013,2,2,official_incident_id,2011
31131,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31133,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31135,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31137,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31139,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31141,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31143,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31145,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31147,incident:2011051901,2011-05-24 00:00:00+00:00,2011-08-01 00:00:00+00:00,Flood,3323; 4013,2,2,official_incident_id,2011
31147,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31149,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31151,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31153,incident:2011051901,2011-05-24 00:00:00+00:00,2011-08-01 00:00:00+00:00,Flood,3323; 4013,2,2,official_incident_id,2011
31153,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31155,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31157,incident:2011051901,2011-05-24 00:00:00+00:00,2011-08-01 00:00:00+00:00,Flood,3323; 4013,2,2,official_incident_id,2011
31157,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31159,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31161,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,3,official_incident_id,2020
31163,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31165,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31167,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31169,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31171,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31173,incident:2011051901,2011-05-24 00:00:00+00:00,2011-08-01 00:00:00+00:00,Flood,3323; 4013,2,3,official_incident_id,2011
31173,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3480; 3483; 3489; 3493; 4483; 4521,6,10,official_incident_id,2020
31175,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
31177,incident:2011051901,2011-05-24 00:00:00+00:00,2011-08-01 00:00:00+00:00,Flood,3323; 4013,2,2,official_incident_id,2011
31177,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3483; 4521,2,2,official_incident_id,2020
